property_type,region,area_m2,price_usd,state,lat,lon
apartment,Central-West,76.0,"$109,217.99",Distrito Federal,-15.804991,-47.896935
apartment,Central-West,63.0,"$98,296.19",Distrito Federal,-15.839121,-48.013847
apartment,Central-West,78.0,"$132,621.85",Distrito Federal,-15.848169,-47.979099
apartment,Central-West,128.0,"$202,209.32",Distrito Federal,-15.842198,-48.036346
apartment,Central-West,62.0,"$109,217.99",Distrito Federal,-15.897407,-47.785347
apartment,Central-West,114.0,"$182,550.08",Distrito Federal,-15.844883,-48.031738
apartment,Central-West,74.0,"$171,628.28",Distrito Federal,-15.897407,-47.785347
apartment,Central-West,158.0,"$277,725.76",Distrito Federal,-15.841584,-48.029903
apartment,Central-West,141.0,"$221,556.51",Distrito Federal,-15.842198,-48.036346
apartment,Central-West,68.0,"$99,856.45",Distrito Federal,-15.842198,-48.036346
apartment,Central-West,75.0,"$137,302.62",Distrito Federal,-15.84077,-48.02763
apartment,Central-West,119.0,"$202,833.42",Distrito Federal,-15.844883,-48.031738
apartment,Central-West,110.0,"$165,387.25",Distrito Federal,-15.90479,-47.774288
apartment,Central-West,63.0,"$96,735.94",Distrito Federal,-15.839121,-48.013847
apartment,Central-West,58.0,"$92,055.17",Distrito Federal,-15.841584,-48.029903
apartment,Central-West,79.0,"$124,820.57",Distrito Federal,-15.842198,-48.036346
apartment,Central-West,109.0,"$187,230.85",Distrito Federal,-16.049467,-47.831703
apartment,Central-West,74.0,"$121,700.05",Distrito Federal,-15.793475,-47.930664
apartment,Central-West,60.0,"$106,097.48",Distrito Federal,-15.841584,-48.029903
apartment,Central-West,135.0,"$174,748.79",Distrito Federal,-15.834796,-48.014731
apartment,Central-West,135.0,"$174,748.79",Distrito Federal,-15.834796,-48.014731
apartment,Central-West,135.0,"$174,748.79",Distrito Federal,-15.834796,-48.014731
apartment,Central-West,70.0,"$93,615.42",Distrito Federal,-15.7772951,-47.7796652
apartment,Central-West,128.0,"$202,833.42",Distrito Federal,-15.842198,-48.036346
apartment,Central-West,179.0,"$390,064.28",Distrito Federal,-15.835899,-48.028795
house,Central-West,230.0,"$112,338.51",Distrito Federal,-15.8532786,-48.0315868
house,Central-West,200.0,"$162,266.74",Distrito Federal,-15.821308,-47.98074
apartment,Central-West,71.0,"$96,735.94",Distrito Federal,-15.7766534,-47.7796275
apartment,Central-West,79.0,"$202,833.42",Distrito Federal,-15.833885,-47.920227
apartment,Central-West,136.0,"$349,497.59",Distrito Federal,-15.818597,-47.90855
apartment,Central-West,62.0,"$180,989.82",Distrito Federal,-15.793815,-47.893547
apartment,Central-West,68.0,"$93,303.37",Distrito Federal,-15.796558,-47.939579
apartment,Central-West,58.0,"$112,338.51",Distrito Federal,-15.833894,-47.982136
house,Central-West,130.0,"$87,374.39",Distrito Federal,-15.908675,-48.07616
apartment,Central-West,58.0,"$81,133.37",Distrito Federal,-15.829219,-48.0118622
house,Central-West,240.0,"$230,918.05",Distrito Federal,-15.79396,-48.001628
house,Central-West,240.0,"$230,918.05",Distrito Federal,-15.79396,-48.001628
apartment,Central-West,141.0,"$243,400.11",Distrito Federal,-15.838946,-48.033652
apartment,Central-West,100.0,"$215,315.48",Distrito Federal,-15.835175,-47.987694
apartment,Central-West,141.0,"$243,400.11",Distrito Federal,-15.838946,-48.033652
apartment,Central-West,130.0,"$343,256.56",Distrito Federal,-15.834945,-47.915888
apartment,Central-West,157.0,"$218,123.94",Distrito Federal,-15.83649,-48.015308
apartment,Central-West,157.0,"$218,123.94",Distrito Federal,-15.83649,-48.015308
apartment,Central-West,84.0,"$109,217.99",Distrito Federal,-15.8411827,-47.9856914
apartment,Central-West,72.0,"$266,632.80",Distrito Federal,-15.805874,-47.932053
apartment,Central-West,75.0,"$219,019.80",Distrito Federal,-15.831967,-47.925007
apartment,Central-West,64.0,"$79,573.11",Distrito Federal,-15.830264,-48.016212
apartment,Central-West,80.0,"$74,892.34",Distrito Federal,-15.8755253,-47.9795604
apartment,Central-West,82.0,"$184,110.34",Distrito Federal,-15.8110883,-47.8856918
apartment,Central-West,170.0,"$493,041.25",Distrito Federal,-15.805833,-47.892413
apartment,Central-West,160.0,"$230,918.05",Distrito Federal,-15.830698,-48.033871
apartment,Central-West,160.0,"$230,918.05",Distrito Federal,-15.830698,-48.033871
apartment,Central-West,140.0,"$421,269.42",Distrito Federal,-15.757808,-47.883556
apartment,Central-West,164.0,"$514,884.85",Distrito Federal,-15.787473,-47.91842
apartment,Central-West,68.0,"$145,103.91",Distrito Federal,-15.747542,-47.884201
apartment,Central-West,66.0,"$115,459.02",Distrito Federal,-15.833894,-47.982136
apartment,Central-West,119.0,"$202,833.42",Distrito Federal,-15.909568,-47.751835
apartment,Central-West,59.0,"$82,529.20",Distrito Federal,-15.795076,-47.931461
apartment,Central-West,118.0,"$165,058.40",Distrito Federal,-15.795076,-47.931461
apartment,Central-West,59.0,"$82,529.20",Distrito Federal,-15.795076,-47.931461
house,Central-West,135.0,"$93,615.42",Distrito Federal,-15.8085594,-48.1255342
apartment,Central-West,111.0,"$221,556.51",Distrito Federal,-15.840674,-48.039043
apartment,Central-West,53.0,"$107,657.74",Distrito Federal,-15.837466,-48.016034
apartment,Central-West,69.0,"$187,230.85",Distrito Federal,-15.795127,-47.893461
house,Central-West,180.0,"$131,061.59",Distrito Federal,-15.7995623,-48.1007453
apartment,Central-West,72.0,"$112,338.51",Distrito Federal,-15.844523,-48.0312
house,Central-West,200.0,"$183,798.28",Distrito Federal,-15.833894,-47.982136
apartment,Central-West,79.0,"$180,989.82",Distrito Federal,-15.77219,-47.875252
apartment,Central-West,114.0,"$187,230.85",Distrito Federal,-15.826657,-48.06308
apartment,Central-West,73.0,"$131,061.59",Distrito Federal,-15.844523,-48.0312
apartment,Central-West,60.0,"$180,929.40",Distrito Federal,-15.759435,-47.882878
apartment,Central-West,74.0,"$249,641.14",Distrito Federal,-15.794229,-47.882166
apartment,Central-West,74.0,"$234,038.56",Distrito Federal,-15.794229,-47.882166
house,Central-West,120.0,"$202,833.42",Distrito Federal,-15.83255,-47.983632
apartment,Central-West,56.0,"$87,374.39",Distrito Federal,-15.7767488,-47.7796338
apartment,Central-West,112.0,"$156,025.71",Distrito Federal,-15.834883,-48.031506
apartment,Central-West,100.0,"$171,628.28",Distrito Federal,-15.900701,-47.786434
apartment,Central-West,75.0,"$129,501.34",Distrito Federal,-15.840908,-48.038811
apartment,Central-West,63.0,"$78,012.85",Distrito Federal,-15.872548,-48.060696
house,Central-West,90.0,"$135,742.37",Distrito Federal,-15.8440511,-47.9808059
apartment,Central-West,58.0,"$118,267.49",Distrito Federal,-15.833894,-47.982136
apartment,Central-West,60.0,"$76,180.80",Distrito Federal,-15.901787,-47.78265
house,Central-West,240.0,"$255,882.16",Distrito Federal,-15.79396,-48.001628
house,Central-West,240.0,"$255,882.16",Distrito Federal,-15.79396,-48.001628
apartment,Central-West,140.0,"$405,666.85",Distrito Federal,-15.758428,-47.883568
apartment,Central-West,77.0,"$174,748.79",Distrito Federal,-15.822985,-47.953078
apartment,Central-West,77.0,"$174,748.79",Distrito Federal,-15.822985,-47.953078
apartment,Central-West,73.0,"$152,905.19",Distrito Federal,-15.809109,-47.904346
apartment,Central-West,127.0,"$390,064.28",Distrito Federal,-15.7474017,-47.9126108
apartment,Central-West,56.0,"$99,856.45",Distrito Federal,-15.750886,-47.895958
apartment,Central-West,96.0,"$347,200.30",Distrito Federal,-15.744934,-47.909824
apartment,Central-West,78.0,"$177,755.20",Distrito Federal,-15.822248,-47.900932
apartment,Central-West,81.0,"$106,097.48",Distrito Federal,-15.897501,-47.772167
apartment,Central-West,58.0,"$96,735.94",Distrito Federal,-15.841584,-48.029903
house,Central-West,150.0,"$156,025.71",Distrito Federal,-15.804541,-48.097847
apartment,Central-West,70.0,"$87,374.39",Distrito Federal,-15.7763665,-47.7794225
house,Central-West,100.0,"$218,435.99",Distrito Federal,-15.816543,-47.988132
house,Central-West,90.0,"$137,302.62",Distrito Federal,-15.824923,-47.977497
apartment,Central-West,97.0,"$141,251.90",Distrito Federal,-15.839258,-48.024093
apartment,Central-West,53.0,"$102,189.66",Distrito Federal,-15.844269,-48.032609
apartment,Central-West,114.0,"$174,581.00",Distrito Federal,-15.835242,-48.025932
apartment,Central-West,197.0,"$393,184.79",Distrito Federal,-15.825647,-47.983975
apartment,Central-West,197.0,"$393,184.79",Distrito Federal,-15.825647,-47.983975
house,Central-West,109.0,"$171,628.28",Distrito Federal,-15.8705378,-47.9686399
apartment,Central-West,67.0,"$171,628.28",Distrito Federal,-15.841012,-47.980843
house,Central-West,150.0,"$124,820.57",Distrito Federal,-15.791751,-48.003388
house,Central-West,150.0,"$124,820.57",Distrito Federal,-15.791751,-48.003388
apartment,Central-West,91.0,"$196,592.39",Distrito Federal,-15.834313,-47.915541
house,Central-West,170.0,"$202,833.42",Distrito Federal,-15.8263042,-48.0619043
apartment,Central-West,96.0,"$101,416.71",Distrito Federal,-15.859853,-48.077137
apartment,Central-West,68.0,"$102,976.97",Distrito Federal,-15.877651,-48.08923
apartment,Central-West,56.0,"$93,615.42",Distrito Federal,-15.7765581,-47.7796212
apartment,Central-West,60.0,"$104,537.22",Distrito Federal,-15.836939,-48.039162
apartment,Central-West,53.0,"$93,615.42",Distrito Federal,-15.835441,-48.01696
apartment,Central-West,58.0,"$237,159.08",Distrito Federal,-15.833669,-47.89521
apartment,Central-West,65.0,"$225,368.20",Distrito Federal,-15.818348,-47.91058
apartment,Central-West,140.0,"$412,646.01",Distrito Federal,-15.742148,-47.892494
apartment,Central-West,87.0,"$168,507.77",Distrito Federal,-15.835175,-47.987694
house,Central-West,220.0,"$168,507.77",Distrito Federal,-15.811218,-48.087101
apartment,Central-West,81.0,"$202,833.42",Distrito Federal,-15.712687,-47.887436
apartment,Central-West,120.0,"$162,266.74",Distrito Federal,-15.828249,-48.02964
house,Central-West,100.0,"$216,875.74",Distrito Federal,-15.833894,-47.982136
apartment,Central-West,64.0,"$102,976.97",Distrito Federal,-15.809048,-48.071384
house,Central-West,150.0,"$134,182.11",Distrito Federal,-29.995461,-51.315311
apartment,Central-West,68.0,"$111,097.00",Distrito Federal,-15.908549,-47.75172
apartment,Central-West,70.0,"$115,459.02",Distrito Federal,-15.853884,-48.03854
house,Central-West,145.0,"$177,869.31",Distrito Federal,-15.812752,-48.084702
house,Central-West,200.0,"$196,592.39",Distrito Federal,-15.881919,-48.010551
house,Central-West,130.0,"$107,657.74",Distrito Federal,-15.79396,-48.001628
house,Central-West,130.0,"$107,657.74",Distrito Federal,-15.79396,-48.001628
house,Central-West,80.0,"$98,296.19",Distrito Federal,-15.8489346,-47.9528084
apartment,Central-West,86.0,"$268,364.22",Distrito Federal,-15.80002,-47.929902
apartment,Central-West,76.0,"$101,416.71",Distrito Federal,-15.842198,-48.036346
apartment,Central-West,78.0,"$106,097.48",Distrito Federal,-15.792261,-47.84499
apartment,Central-West,97.0,"$186,960.38",Distrito Federal,-15.741286,-47.883882
apartment,Central-West,68.0,"$142,839.00",Distrito Federal,-15.739151,-47.887074
apartment,Central-West,132.0,"$436,871.99",Distrito Federal,-15.834242,-47.919514
apartment,Central-West,145.0,"$277,725.76",Distrito Federal,-15.843502,-48.027483
house,Central-West,117.0,"$87,374.39",Distrito Federal,-15.8282438,-48.0896531
apartment,Central-West,171.0,"$112,338.51",Distrito Federal,-15.8955888,-48.1128902
apartment,Central-West,81.0,"$112,338.51",Distrito Federal,-15.897501,-47.772167
apartment,Central-West,110.0,"$165,387.25",Distrito Federal,-16.049467,-47.831703
apartment,Central-West,94.0,"$215,845.60",Distrito Federal,-15.815961,-47.904381
apartment,Central-West,67.0,"$81,133.37",Distrito Federal,-15.776448,-47.779614
house,Central-West,130.0,"$115,459.02",Distrito Federal,-15.80237,-48.10741
apartment,Central-West,59.0,"$90,494.91",Distrito Federal,-15.877651,-48.08923
apartment,Central-West,54.0,"$170,068.02",Distrito Federal,-15.720929,-47.88102
house,Central-West,142.0,"$109,217.99",Distrito Federal,-15.691346,-47.822861
apartment,Central-West,62.0,"$115,459.02",Distrito Federal,-15.841012,-47.980843
apartment,Central-West,54.0,"$118,579.54",Distrito Federal,-15.835441,-48.01696
apartment,Central-West,115.0,"$199,712.91",Distrito Federal,-15.844883,-48.031738
apartment,Central-West,79.0,"$134,182.11",Distrito Federal,-15.841012,-47.980843
house,Central-West,190.0,"$131,061.59",Distrito Federal,-15.691346,-47.822861
apartment,Central-West,90.0,"$292,026.40",Distrito Federal,-15.805874,-47.932053
apartment,Central-West,92.0,"$301,549.00",Distrito Federal,-15.812083,-47.890641
apartment,Central-West,143.0,"$450,736.41",Distrito Federal,-15.770838,-47.87921
apartment,Central-West,60.0,"$99,856.45",Distrito Federal,-15.830551,-48.036999
apartment,Central-West,69.0,"$106,097.48",Distrito Federal,-15.793151,-47.881416
house,Central-West,100.0,"$96,735.94",Distrito Federal,-15.835175,-47.987694
apartment,Central-West,127.0,"$140,423.14",Distrito Federal,-15.812043,-47.926105
apartment,Central-West,54.0,"$170,068.02",Distrito Federal,-15.720929,-47.88102
apartment,Central-West,74.0,"$104,537.22",Distrito Federal,-15.831039,-48.010834
apartment,Central-West,63.0,"$82,693.62",Distrito Federal,-15.839121,-48.013847
apartment,Central-West,161.0,"$288,647.56",Distrito Federal,-15.792261,-47.84499
house,Central-West,140.0,"$102,976.97",Distrito Federal,-15.8067776,-48.0964888
apartment,Central-West,158.0,"$221,241.74",Distrito Federal,-15.841584,-48.029903
apartment,Central-West,180.0,"$251,079.22",Distrito Federal,-15.841584,-48.029903
apartment,Central-West,203.0,"$283,701.11",Distrito Federal,-15.841584,-48.029903
apartment,Central-West,70.0,"$95,226.00",Distrito Federal,-15.7763665,-47.7794225
apartment,Central-West,56.0,"$93,615.42",Distrito Federal,-15.853786,-48.035625
house,Central-West,150.0,"$118,579.54",Distrito Federal,-15.814481,-48.0951703
house,Central-West,168.0,"$146,664.17",Distrito Federal,-15.828509,-48.105083
apartment,Central-West,56.0,"$152,905.19",Distrito Federal,-15.841012,-47.980843
apartment,Central-West,58.0,"$99,856.45",Distrito Federal,-15.841584,-48.029903
house,Central-West,220.0,"$274,605.25",Distrito Federal,-15.816543,-47.988132
apartment,Central-West,118.0,"$174,748.79",Distrito Federal,-15.834883,-48.031506
apartment,Central-West,58.0,"$115,459.02",Distrito Federal,-15.751106,-47.895603
apartment,Central-West,104.0,"$184,110.34",Distrito Federal,-15.897407,-47.785347
apartment,Central-West,127.0,"$349,162.01",Distrito Federal,-15.765018,-47.888481
apartment,Central-West,55.0,"$77,388.75",Distrito Federal,-15.859853,-48.077137
apartment,Central-West,59.0,"$81,133.37",Distrito Federal,-15.877651,-48.08923
apartment,Central-West,59.0,"$95,175.68",Distrito Federal,-15.77708,-47.7796529
house,Central-West,200.0,"$216,875.74",Distrito Federal,-15.821308,-47.98074
apartment,Central-West,80.0,"$193,471.88",Distrito Federal,-15.841012,-47.980843
apartment,Central-West,72.0,"$93,615.42",Distrito Federal,-15.828475,-48.031521
apartment,Central-West,90.0,"$112,338.51",Distrito Federal,-16.049467,-47.831703
apartment,Central-West,80.0,"$123,260.31",Distrito Federal,-15.897407,-47.785347
apartment,Central-West,156.0,"$223,116.76",Distrito Federal,-15.90479,-47.774288
house,Central-West,130.0,"$127,941.08",Distrito Federal,-15.882944,-48.013165
apartment,Central-West,75.0,"$121,700.05",Distrito Federal,-15.7763665,-47.7794225
apartment,Central-West,60.0,"$84,253.88",Distrito Federal,-15.7763665,-47.7794225
apartment,Central-West,74.0,"$265,243.71",Distrito Federal,-15.750177,-47.910755
apartment,Central-West,65.0,"$162,266.74",Distrito Federal,-15.720929,-47.88102
house,Central-West,180.0,"$180,989.82",Distrito Federal,-15.816543,-47.988132
apartment,Central-West,55.0,"$96,735.94",Distrito Federal,-15.819375,-47.916546
apartment,Central-West,97.0,"$140,423.14",Distrito Federal,-15.792261,-47.84499
apartment,Central-West,70.0,"$205,953.94",Distrito Federal,-15.757808,-47.883556
apartment,Central-West,59.0,"$81,133.37",Distrito Federal,-15.795076,-47.931461
apartment,Central-West,68.0,"$109,217.99",Distrito Federal,-15.908549,-47.75172
apartment,Central-West,75.0,"$215,315.48",Distrito Federal,-15.831967,-47.925007
apartment,Central-West,72.0,"$262,123.19",Distrito Federal,-15.805874,-47.932053
apartment,Central-West,126.0,"$246,520.62",Distrito Federal,-15.840674,-48.039043
apartment,Central-West,53.0,"$162,266.74",Distrito Federal,-15.784989,-47.866234
apartment,Central-West,127.0,"$343,256.56",Distrito Federal,-15.750177,-47.910755
apartment,Central-West,76.0,"$117,019.28",Distrito Federal,-15.819375,-47.916546
apartment,Central-West,60.0,"$134,182.11",Distrito Federal,-15.769051,-47.891911
apartment,Central-West,132.0,"$433,751.48",Distrito Federal,-15.810807,-47.89555
apartment,Central-West,65.0,"$221,556.51",Distrito Federal,-15.818348,-47.91058
apartment,Central-West,90.0,"$287,087.31",Distrito Federal,-15.805874,-47.932053
apartment,Central-West,143.0,"$443,113.02",Distrito Federal,-15.770838,-47.87921
apartment,Central-West,142.0,"$443,113.02",Distrito Federal,-15.740419,-47.910133
apartment,Central-West,140.0,"$405,666.85",Distrito Federal,-15.742148,-47.892494
apartment,Central-West,127.0,"$343,256.56",Distrito Federal,-15.765018,-47.888481
apartment,Central-West,75.0,"$234,038.56",Distrito Federal,-15.812547,-47.902964
apartment,Central-West,97.0,"$138,862.88",Distrito Federal,-15.839258,-48.024093
apartment,Central-West,127.0,"$230,918.05",Distrito Federal,-15.901787,-47.78265
apartment,Central-West,239.0,"$341,696.31",Distrito Federal,-15.865289,-48.023804
apartment,Central-West,97.0,"$183,798.28",Distrito Federal,-15.741286,-47.883882
